,employee_id,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,department,salary,satisfaction_level,last_evaluation
11840,69316,5,226,2,0,0,No,management,high,0.5,0.9
11841,69323,2,111,2,0,0,No,management,high,0.57,0.59
11842,69328,4,258,3,0,0,No,management,high,0.68,0.75
11843,69332,3,266,2,0,0,No,management,high,0.62,0.61
11844,69341,3,253,3,0,0,No,management,high,0.69,0.75
11845,4457,5,160,3,0,0,No,management,high,0.63,0.7
11846,69347,5,230,3,1,0,No,marketing,low,0.76,0.62
11847,69348,5,198,3,0,0,No,sales,low,0.62,0.76
11848,69349,3,250,3,0,0,No,accounting,low,0.82,0.69
11849,69356,4,225,5,0,0,No,support,low,0.2,0.7
11850,5539,3,178,3,1,0,No,technical,low,0.16,0.7
11851,69358,4,196,3,0,0,No,management,low,0.2,0.78
11852,6247,4,240,2,0,0,No,marketing,low,0.53,0.51
11853,69380,3,204,3,0,0,No,marketing,low,0.71,0.63
11854,69382,3,250,3,0,0,No,marketing,low,0.7,0.93
11855,8896,2,224,2,0,0,No,sales,low,0.92,0.94
11856,9520,4,268,3,0,0,No,sales,low,0.81,0.92
11857,69394,5,167,3,0,0,No,sales,low,0.79,0.62
11858,69398,3,168,3,0,0,No,sales,low,0.53,0.64
11859,69401,4,168,2,0,0,No,sales,low,0.51,0.56
11860,69405,5,158,3,0,0,No,sales,low,0.78,0.9
11861,69415,3,240,3,0,0,No,sales,low,0.5,0.91
11862,69417,4,261,4,0,0,No,sales,medium,0.92,1.0
11863,69420,4,176,2,0,0,No,technical,medium,0.59,0.54
11864,69424,3,217,3,0,0,No,support,medium,0.77,0.55
11865,69426,5,224,2,0,0,No,support,medium,0.74,0.87
11866,69435,4,196,3,0,0,No,support,medium,0.67,0.97
11867,69443,3,223,3,0,0,No,support,medium,0.56,0.59
11868,69449,5,131,5,1,0,No,support,medium,0.84,0.44
11869,9748,2,167,2,0,0,No,support,medium,0.53,0.77
11870,11060,5,273,3,0,0,No,support,medium,0.86,0.71
11871,69467,3,98,3,0,0,No,support,medium,0.77,0.68
11872,69468,4,253,3,0,0,No,support,medium,0.97,0.94
11873,69473,5,174,3,0,0,No,support,medium,0.69,0.87
11874,11590,3,274,2,0,0,No,support,high,0.73,0.9
11875,69483,6,174,5,0,0,No,technical,low,0.42,0.47
11876,69486,5,173,5,0,0,No,technical,medium,0.4,0.47
11877,69495,2,198,4,0,0,No,technical,medium,0.33,0.41
11878,12328,3,238,2,0,0,No,management,medium,0.68,0.66
11879,69504,3,256,2,0,0,No,IT,medium,0.78,0.8
11880,69510,3,179,2,0,0,No,IT,low,0.92,0.6
11881,69512,4,273,4,1,0,No,IT,low,0.66,0.66
11882,69519,3,104,4,0,0,No,IT,low,0.6,0.45
11883,12799,4,208,3,1,0,No,IT,low,0.86,0.83
11884,69532,3,275,2,0,0,No,product_mng,low,0.61,0.49
11885,13850,3,231,2,1,0,No,product_mng,low,0.71,0.68
11886,69537,4,186,3,0,0,No,product_mng,low,0.86,0.62
11887,69547,3,241,3,0,0,No,product_mng,low,0.96,0.59
11888,69551,3,194,2,1,0,No,IT,low,0.7,0.54
11889,69566,4,196,3,0,0,Yes,management,high,0.38,0.49
11890,69569,6,185,3,0,0,Yes,management,high,0.39,0.75
11891,15849,2,148,2,1,0,Yes,management,high,0.49,0.4
11892,19943,4,150,3,0,0,Yes,management,high,0.78,0.62
11893,21309,5,121,5,0,0,Yes,management,high,0.74,0.79
11894,69611,4,266,3,0,0,Yes,management,high,0.82,0.76
11895,69615,2,109,6,0,0,No,sales,low,0.6,0.42
11896,69629,3,143,4,0,0,No,sales,low,0.72,0.99
11897,69630,3,174,3,0,0,No,sales,low,0.73,0.97
11898,69633,4,159,2,0,0,No,sales,medium,0.89,0.55
11899,21578,4,157,2,0,0,No,sales,medium,0.74,0.94
11900,22876,2,222,2,0,0,No,sales,medium,0.83,0.57
11901,69647,5,199,5,1,0,No,sales,medium,0.24,0.88
11902,69651,3,255,7,1,0,No,sales,medium,0.93,0.89
11903,69663,4,253,7,0,0,No,sales,medium,0.96,0.62
11904,69666,5,149,7,1,0,No,sales,medium,0.16,0.68
11905,69667,6,285,7,0,0,No,sales,medium,0.21,0.85
11906,69672,3,164,7,0,0,No,sales,medium,0.69,0.54
11907,69673,3,243,3,1,0,No,sales,medium,0.66,0.96
11908,69675,2,207,7,0,0,No,sales,medium,0.67,0.39
11909,69684,4,186,7,0,0,No,sales,medium,0.85,0.58
11910,69686,4,211,7,0,0,No,sales,high,0.37,0.92
11911,69687,2,190,3,0,0,No,sales,low,0.64,0.64
11912,69688,2,241,3,0,0,No,sales,medium,0.91,0.82
11913,69690,3,206,3,0,0,No,sales,medium,0.96,0.68
11914,69699,4,273,3,0,0,No,sales,medium,0.74,0.7
11915,69722,2,157,3,0,0,No,sales,medium,0.94,0.99
11916,25198,3,183,2,0,0,No,sales,low,0.37,0.72
11917,69726,3,151,6,1,0,No,sales,low,0.92,0.85
11918,69736,3,217,3,0,0,No,sales,low,0.86,0.72
11919,26960,5,235,8,1,0,No,sales,low,0.66,0.49
11920,69739,4,127,8,0,0,No,sales,low,0.19,0.61
11921,69744,5,167,8,0,0,No,sales,low,0.65,0.61
11922,29528,3,260,8,0,0,No,sales,low,0.92,0.44
11923,69761,3,240,8,0,0,No,sales,low,0.83,0.8
11924,29627,4,187,3,0,0,No,sales,low,0.94,0.82
11925,69770,3,126,2,0,0,No,sales,low,0.42,0.69
11926,69775,6,168,3,0,0,No,sales,low,0.78,0.53
11927,69781,4,197,5,0,0,No,sales,low,0.58,0.76
11928,69786,2,170,8,0,0,No,sales,low,0.5,0.64
11929,69796,3,219,8,1,0,No,IT,low,0.82,0.76
11930,31540,6,137,8,1,0,No,product_mng,low,0.97,0.92
11931,69805,3,225,4,0,0,No,product_mng,low,0.8,0.93
11932,31704,3,194,3,0,0,No,product_mng,low,0.82,0.84
11933,69807,5,251,4,0,0,No,product_mng,low,0.95,0.99
11934,69809,5,195,4,0,0,No,IT,low,0.88,0.51
11935,69821,3,180,7,0,0,Yes,management,high,0.5,0.86
11936,69825,2,225,7,1,0,Yes,management,high,0.53,0.8
11937,33527,3,229,7,0,0,Yes,management,high,0.82,0.74
11938,69845,6,144,7,0,0,Yes,management,high,0.15,0.74
11939,69846,3,129,3,0,0,Yes,management,high,0.92,0.7
11940,69850,3,172,10,0,0,Yes,management,high,0.53,0.74
11941,69856,4,220,10,0,0,No,marketing,medium,0.58,1.0
11942,34240,3,273,10,0,0,No,sales,medium,0.88,0.74
11943,69868,3,245,10,0,0,No,accounting,medium,0.85,0.72
11944,69881,5,264,10,1,0,No,support,medium,0.99,0.68
11945,69887,3,268,10,0,0,No,technical,medium,0.94,0.73
11946,69889,3,172,3,0,0,No,management,medium,0.63,0.94
11947,69891,3,245,3,0,0,No,marketing,medium,0.85,0.9
11948,69900,5,192,3,0,0,No,marketing,medium,0.95,0.66
11949,69905,3,268,4,0,0,No,marketing,high,0.71,0.66
11950,69911,4,244,3,0,0,No,sales,low,0.49,0.88
11951,69924,4,222,4,0,0,No,sales,medium,0.71,0.69
11952,34682,5,239,2,0,0,No,sales,medium,0.52,0.62
11953,69935,3,143,4,0,0,No,sales,medium,0.48,0.72
11954,69937,3,160,3,0,0,No,sales,medium,0.82,0.79
11955,69939,2,255,7,0,0,No,sales,low,0.83,0.76
11956,69941,4,152,7,0,0,No,sales,low,0.85,0.87
11957,69948,4,226,7,0,0,No,sales,low,0.57,0.64
11958,69957,5,266,7,0,0,No,IT,low,0.16,0.63
11959,69961,5,256,7,0,0,No,product_mng,low,0.85,0.64
11960,36441,3,198,3,1,0,No,product_mng,low,0.82,0.67
11961,38181,4,254,7,0,0,No,product_mng,low,0.9,0.89
11962,69973,2,104,7,0,0,No,product_mng,low,0.92,0.64
11963,69983,4,136,7,0,0,No,IT,low,0.9,0.48
11964,40344,5,205,3,0,0,No,IT,low,0.82,0.8
11965,41825,4,236,3,1,0,No,IT,low,0.84,0.81
11966,70002,3,176,3,0,0,No,IT,low,0.92,0.65
11967,70005,3,148,3,0,0,No,IT,low,0.82,
11968,42620,4,146,3,1,0,No,IT,low,0.8,0.8
11969,70019,3,242,2,0,0,No,IT,low,0.6,0.85
11970,43334,5,115,6,1,0,No,marketing,high,0.14,0.38
11971,70032,4,150,3,0,0,No,accounting,high,0.85,0.89
11972,70036,3,239,8,0,0,No,accounting,high,0.55,0.81
11973,70038,4,178,8,0,0,No,IT,medium,0.49,0.71
11974,70046,5,263,8,0,0,No,IT,medium,0.82,0.58
11975,70051,3,272,8,0,0,No,management,high,0.59,0.77
11976,70063,3,133,8,0,0,No,marketing,medium,0.9,0.82
11977,70064,3,149,3,1,0,No,marketing,medium,0.62,0.72
11978,70067,3,193,2,0,0,No,marketing,medium,0.61,0.68
11979,44232,5,174,3,1,0,No,sales,medium,0.52,0.55
11980,70088,4,223,5,0,0,No,sales,medium,0.79,0.87
11981,70096,4,201,8,0,0,No,sales,medium,0.49,0.89
11982,70101,2,139,8,0,0,No,sales,medium,0.73,0.67
11983,70103,5,241,8,0,0,No,sales,medium,0.67,0.49
11984,70114,4,187,4,1,0,No,sales,medium,0.52,0.61
11985,70119,4,192,3,0,0,No,sales,medium,0.72,0.64
11986,70124,5,142,4,0,0,No,IT,medium,0.48,0.5
11987,70128,4,229,4,0,0,No,product_mng,medium,0.19,0.79
11988,49964,3,104,7,0,0,No,product_mng,high,0.49,0.49
11989,70135,3,255,7,0,0,No,product_mng,low,0.9,0.76
11990,70141,4,212,7,0,0,No,product_mng,medium,0.49,0.49
11991,70149,2,235,7,0,0,No,IT,medium,0.6,0.53
11992,70150,3,237,3,1,0,No,IT,medium,0.62,0.85
11993,70151,4,253,10,0,0,Yes,management,high,0.64,0.5
11994,70154,3,193,10,0,0,Yes,management,high,0.22,0.94
11995,70156,3,259,10,1,0,Yes,management,high,0.9,0.55
11996,50735,5,266,10,0,0,Yes,management,high,0.74,0.95
11997,70178,3,185,10,0,0,Yes,management,high,0.85,0.54
11998,70182,3,172,10,0,0,Yes,marketing,high,0.33,0.65
11999,70191,4,180,3,0,0,No,IT,low,0.5,0.73
12000,70208,2,157,3,0,1,No,sales,low,0.38,0.53
12001,70212,5,262,6,0,1,No,sales,medium,0.8,0.86
12002,70219,7,272,4,0,1,No,sales,medium,0.11,0.88
12003,70223,5,223,5,0,1,No,sales,low,0.72,0.87
12004,70226,2,159,3,0,1,No,sales,low,0.37,0.52
12005,70229,2,153,3,0,1,No,sales,low,0.41,0.5
12006,70242,6,247,4,0,1,No,sales,low,0.1,0.77
12007,70247,5,259,5,0,1,No,sales,low,0.92,0.85
12008,70249,5,224,5,0,1,No,sales,low,0.89,1.0
12009,70260,2,142,3,0,1,No,sales,low,0.42,0.53
12010,70264,2,135,3,0,1,No,sales,low,0.45,0.54
12011,54600,6,305,4,0,1,No,sales,low,0.11,0.81
12012,70276,4,234,5,0,1,No,sales,low,0.84,0.92
12013,70277,2,148,3,0,1,No,sales,low,0.41,0.55
12014,70281,2,137,3,0,1,No,sales,low,0.36,0.56
12015,70284,2,143,3,0,1,No,sales,low,0.38,0.54
12016,70286,2,160,3,0,1,No,sales,low,0.45,0.47
12017,70290,4,255,6,0,1,No,sales,low,0.78,0.99
12018,55174,2,160,3,1,1,Yes,sales,low,0.45,0.51
12019,70316,5,262,5,0,1,No,sales,low,0.76,0.89
12020,70336,6,282,4,0,1,No,sales,low,0.11,0.83
12021,55920,2,147,3,0,1,No,sales,low,0.38,0.55
12022,70341,6,304,4,0,1,No,sales,low,0.09,0.95
12023,70346,2,139,3,0,1,No,sales,low,0.46,0.57
12024,70360,2,158,3,0,1,No,sales,low,0.4,0.53
12025,70363,5,242,5,0,1,No,sales,low,0.89,0.92
12026,70369,4,239,5,0,1,No,sales,low,0.82,0.87
12027,70370,2,135,3,0,1,No,sales,low,0.4,0.49
12028,70371,2,128,3,0,1,No,accounting,low,0.41,0.46
12029,70372,2,132,3,0,1,No,accounting,low,0.38,0.5
12030,70375,6,294,4,0,1,No,accounting,low,0.09,0.62
12031,70376,2,134,3,0,1,No,hr,low,0.45,0.57
12032,70380,2,145,3,0,1,No,hr,low,0.4,0.51
12033,70381,2,140,3,0,1,No,hr,low,0.45,0.55
12034,70389,4,246,6,0,1,No,hr,low,0.84,0.87
12035,70391,6,255,4,0,1,No,technical,low,0.1,0.94
12036,70401,2,137,3,0,1,No,technical,low,0.38,0.46
12037,70403,2,126,3,0,1,No,technical,low,0.45,0.5
12038,70407,6,306,4,0,1,No,technical,low,0.11,0.89
12039,70415,2,152,3,0,1,No,technical,low,0.41,0.54
12040,70423,5,269,5,0,1,No,technical,low,0.87,0.88
12041,70424,2,158,3,0,1,No,technical,low,0.45,0.48
12042,70429,2,127,3,0,1,No,technical,low,0.4,0.46
12043,70433,7,281,4,0,1,No,technical,low,0.1,0.8
12044,70436,6,276,4,0,1,No,technical,low,0.09,0.89
12045,70437,3,182,4,0,1,No,technical,low,0.84,0.74
12046,58706,2,147,3,0,1,No,support,low,0.4,0.55
12047,70450,3,273,6,0,1,No,support,low,0.57,0.7
12048,70453,2,148,3,0,1,No,support,low,0.4,0.54
12049,70454,2,147,3,0,1,No,support,low,0.43,0.47
12050,70459,6,152,2,0,1,No,support,low,0.13,0.78
12051,70462,2,135,3,0,1,No,support,low,0.44,0.55
12052,70463,2,134,3,0,1,No,support,low,0.38,0.55
12053,70466,2,132,3,0,1,No,support,low,0.39,0.54
12054,70470,7,307,4,0,1,No,support,low,0.1,0.92
12055,70478,2,140,3,0,1,No,support,low,0.37,0.46
12056,60470,7,255,4,0,1,No,support,low,0.11,0.94
12057,70485,6,309,4,0,1,No,technical,low,0.1,0.81
12058,70487,2,128,3,0,1,No,technical,low,0.38,0.54
12059,60474,4,225,5,0,1,No,technical,low,0.85,1.0
12060,60633,5,226,5,0,1,No,management,medium,0.85,0.91
12061,70506,7,308,4,0,1,No,IT,medium,0.11,0.93
12062,70510,6,244,5,0,1,No,IT,medium,0.1,0.95
12063,70513,2,132,3,0,1,No,IT,medium,0.36,0.56
12064,70516,6,286,4,0,1,No,IT,medium,0.11,0.94
12065,70526,6,161,4,0,1,No,IT,medium,0.81,0.7
12066,70528,2,153,3,0,1,No,product_mng,medium,0.43,0.54
12067,61380,4,264,6,0,1,No,product_mng,medium,0.9,0.98
12068,70539,5,223,5,1,1,No,product_mng,medium,0.76,0.86
12069,70544,2,135,3,0,1,No,product_mng,medium,0.43,0.5
12070,62101,2,277,3,0,1,No,IT,medium,0.74,0.99
12071,64570,5,275,4,0,1,No,product_mng,medium,0.09,0.77
12072,70575,2,149,3,0,1,No,product_mng,high,0.45,0.49
12073,70576,7,295,4,0,1,No,product_mng,low,0.09,0.87
12074,70578,6,277,4,0,1,No,product_mng,medium,0.11,0.97
12075,70584,7,306,4,0,1,No,product_mng,medium,0.11,0.79
12076,70590,6,295,4,0,1,No,product_mng,medium,0.1,0.83
12077,70591,2,137,3,0,1,No,marketing,medium,0.4,0.54
12078,70594,2,157,3,0,1,No,sales,low,0.43,0.56
12079,70602,2,142,3,0,1,No,accounting,low,0.39,0.56
12080,70603,2,140,3,0,1,No,support,low,0.45,0.54
12081,66578,2,151,3,0,1,No,technical,low,0.38,0.49
12082,70617,4,139,3,0,1,Yes,management,low,0.79,0.59
12083,70628,4,249,6,0,1,No,marketing,low,0.84,0.85
12084,70629,6,291,4,0,1,No,marketing,low,0.11,0.77
12085,70643,6,305,4,0,1,No,marketing,low,0.11,0.87
12086,70646,5,232,3,0,1,No,sales,low,0.17,0.84
12087,70651,2,132,3,0,1,No,sales,low,0.44,0.45
12088,70652,2,130,3,0,1,No,sales,low,0.37,0.57
12089,70658,6,291,4,0,1,No,sales,low,0.1,0.79
12090,67774,2,130,3,0,1,No,sales,low,0.4,0.5
12091,69724,5,246,5,0,1,No,sales,low,0.89,1.0
12092,70685,2,143,3,0,1,No,sales,low,0.42,0.48
12093,70692,2,129,3,0,1,No,sales,low,0.46,0.55
12094,70314,6,255,4,0,1,No,sales,low,0.09,0.83
12095,70714,2,155,3,0,1,No,sales,low,0.37,0.51
12096,75454,6,265,4,0,1,No,sales,low,0.1,0.77
12097,76647,6,279,4,0,1,No,sales,low,0.1,0.84
12098,70723,6,284,4,0,1,No,sales,low,0.11,0.97
12099,78108,5,221,6,0,1,No,sales,medium,0.9,1.0
12100,70731,2,154,3,0,1,No,sales,medium,0.38,0.52
12101,70732,2,147,3,0,1,No,sales,medium,0.36,0.52
12102,80962,2,150,3,0,1,No,sales,medium,0.42,0.46
12103,70768,7,267,4,0,1,No,sales,medium,0.09,0.94
12104,70778,2,158,3,0,1,No,sales,medium,0.43,0.52
12105,70780,7,224,5,0,1,No,accounting,medium,0.24,0.46
12106,70786,4,257,5,0,1,No,accounting,medium,0.91,1.0
12107,81357,2,148,3,0,1,No,accounting,medium,0.44,0.5
12108,70802,3,177,4,0,1,No,hr,medium,0.71,0.87
12109,70806,2,155,3,0,1,No,hr,medium,0.4,0.49
12110,70812,2,144,3,0,1,No,hr,medium,0.43,0.47
12111,70813,6,289,4,0,1,No,hr,high,0.09,0.85
12112,81641,2,160,3,0,1,No,technical,low,0.43,0.52
12113,70816,4,258,5,0,1,No,technical,medium,0.9,0.96
12114,70819,5,234,5,0,1,No,technical,medium,0.84,1.0
12115,70820,2,137,3,0,1,No,technical,medium,0.37,0.48
12116,70824,5,263,2,0,1,No,technical,medium,0.86,0.68
12117,70843,6,251,4,0,1,No,technical,low,0.11,0.84
12118,70848,2,133,3,0,1,No,technical,low,0.37,0.57
12119,70850,2,132,3,0,1,No,technical,low,0.4,0.46
12120,82038,4,158,4,1,1,No,technical,low,0.14,0.62
12121,70857,2,135,3,0,1,No,technical,low,0.4,0.46
12122,82097,4,216,6,0,1,No,technical,low,0.75,1.0
12123,70878,6,300,5,1,1,No,support,low,0.11,0.84
12124,70886,2,138,3,0,1,No,support,low,0.46,0.49
12125,70893,6,260,4,0,1,No,support,low,0.11,0.92
12126,70895,2,132,3,0,1,No,support,low,0.38,0.49
12127,70913,3,183,5,0,1,No,support,low,0.7,0.89
12128,85105,6,250,4,0,1,No,support,low,0.09,0.82
12129,70927,2,151,3,0,1,No,support,low,0.37,0.45
12130,70934,6,292,4,0,1,No,support,low,0.1,0.83
12131,70935,2,140,3,0,1,No,support,low,0.38,0.57
12132,70945,5,221,5,0,1,No,support,low,0.9,1.0
12133,70946,2,138,3,0,1,No,support,low,0.44,0.51
12134,88637,2,132,3,0,1,No,technical,low,0.36,0.5
12135,70953,7,133,5,0,1,No,technical,low,0.31,0.84
12136,70958,6,283,4,1,1,No,technical,low,0.1,0.84
12137,70973,2,129,3,0,1,No,management,low,0.42,0.48
12138,88667,4,249,5,0,1,No,IT,low,0.74,1.0
12139,70977,5,257,5,0,1,No,IT,low,0.73,0.87
12140,70983,6,245,4,0,1,No,IT,low,0.09,0.96
12141,70987,2,155,3,0,1,No,IT,low,0.45,0.53
12142,89031,6,256,4,0,1,No,IT,low,0.11,0.8
12143,89974,2,152,3,0,1,No,product_mng,low,0.37,0.47
12144,71008,4,267,5,0,1,No,product_mng,low,0.84,0.99
12145,71012,2,151,3,0,1,No,product_mng,low,0.41,0.46
12146,71018,4,239,5,0,1,No,product_mng,low,0.76,0.92
12147,71019,6,306,4,0,1,No,IT,low,0.11,0.87
12148,90603,4,263,5,1,1,No,marketing,low,0.84,0.88
12149,71029,2,147,3,0,1,No,marketing,low,0.39,0.5
12150,71032,6,278,4,0,1,No,marketing,low,0.11,0.91
12151,71034,2,154,3,0,1,No,marketing,low,0.45,0.56
12152,71041,2,143,3,0,1,No,marketing,low,0.37,0.52
12153,71047,2,155,3,0,1,No,marketing,low,0.4,0.52
12154,71051,2,160,3,0,1,No,sales,low,0.39,0.48
12155,71058,6,304,4,0,1,No,accounting,low,0.11,0.8
12156,71069,5,240,5,0,1,No,support,low,0.83,1.0
12157,71071,6,305,4,0,1,No,technical,low,0.11,0.92
12158,71077,2,136,3,0,1,No,management,low,0.39,0.5
12159,91151,2,132,3,0,1,No,marketing,low,0.45,0.45
12160,71100,7,301,4,0,1,No,marketing,low,0.1,0.95
12161,71101,5,243,6,0,1,No,marketing,low,0.9,0.98
12162,71104,2,147,3,0,1,No,sales,low,0.45,0.51
12163,71108,5,239,5,0,1,No,sales,low,0.79,0.89
12164,91606,5,260,5,0,1,No,sales,low,0.9,0.99
12165,71111,7,296,4,0,1,No,sales,low,0.11,0.84
12166,71125,2,129,3,0,1,No,sales,low,0.43,0.55
12167,71128,5,132,5,0,1,No,sales,low,0.31,0.54
12168,71133,2,135,5,0,1,No,sales,low,0.32,0.5
12169,91720,2,158,3,0,1,No,sales,low,0.45,0.57
12170,71148,4,259,5,0,1,No,sales,low,0.81,0.99
12171,71152,2,160,3,0,1,Yes,sales,low,0.41,0.46
12172,71156,7,278,4,0,1,No,sales,low,0.11,0.78
12173,71164,6,284,4,0,1,No,sales,low,0.1,0.88
12174,71168,2,274,4,0,1,No,sales,low,0.7,0.53
12175,71177,4,164,2,0,1,No,sales,low,0.54,0.74
12176,71181,2,148,3,0,1,No,sales,low,0.41,0.48
12177,71187,2,140,3,0,1,No,sales,medium,0.38,0.5
12178,71191,2,127,3,0,1,No,sales,medium,0.37,0.51
12179,71202,6,308,5,0,1,No,sales,medium,0.11,0.85
12180,71206,2,146,3,0,1,No,sales,medium,0.4,0.47
12181,71208,6,261,4,0,1,No,accounting,medium,0.1,0.84
12182,71209,5,257,5,0,1,No,accounting,medium,0.89,0.99
12183,71212,6,285,4,0,1,No,accounting,medium,0.11,0.8
12184,97048,2,141,3,0,1,No,hr,medium,0.36,0.55
12185,71216,2,127,3,0,1,No,hr,medium,0.4,0.46
12186,71221,6,297,4,0,1,No,hr,medium,0.09,0.85
12187,97344,2,143,3,0,1,No,hr,medium,0.4,0.46
12188,71227,2,152,3,0,1,No,technical,medium,0.37,0.55
12189,71231,2,156,3,0,1,No,technical,high,0.44,0.51
12190,71233,7,283,5,0,1,No,technical,low,0.09,0.8
12191,71236,4,226,6,1,1,No,technical,medium,0.92,0.87
12192,71241,4,232,5,0,1,No,technical,medium,0.74,0.91
12193,71243,6,249,4,0,1,No,technical,medium,0.09,0.82
12194,71259,4,275,5,0,1,No,technical,medium,0.89,0.95
12195,71261,6,304,4,0,1,No,technical,low,0.09,0.8
12196,71274,7,278,3,0,1,No,technical,low,0.27,0.54
12197,71275,6,287,4,0,1,No,technical,low,0.1,0.91
12198,71279,7,285,4,0,1,No,technical,low,0.1,0.89
12199,98550,5,226,6,0,1,No,support,low,0.77,0.94
12200,71282,5,259,5,0,1,No,support,low,0.9,0.82
12201,71284,2,135,3,0,1,No,support,low,0.39,0.5
12202,71291,5,219,5,0,1,No,support,low,0.76,1.0
12203,71293,6,256,4,0,1,No,support,low,0.1,0.93
12204,71296,5,254,6,0,1,No,support,low,0.87,0.9
12205,71306,2,153,3,0,1,No,support,low,0.38,0.5
12206,71308,5,228,5,0,1,No,support,low,0.77,0.99
12207,71310,4,228,5,0,1,No,support,low,0.78,0.87
12208,71312,2,128,3,0,1,No,support,low,0.44,0.5
12209,71313,2,153,3,0,1,No,support,low,0.38,0.52
12210,71320,2,156,3,0,1,No,technical,low,0.43,0.46
12211,71321,4,294,3,0,1,No,technical,low,0.39,0.5
12212,1987,5,219,5,0,1,No,technical,low,0.88,1.0
12213,71336,2,153,3,0,1,No,management,low,0.45,0.46
12214,71340,2,151,3,0,1,No,IT,low,0.4,0.53
12215,71343,2,155,3,0,1,No,IT,low,0.36,0.51
12216,71346,2,158,3,0,1,No,IT,low,0.36,0.48
12217,71358,5,245,5,0,1,No,IT,low,0.9,0.98
12218,71378,2,131,3,0,1,No,IT,low,0.43,0.53
12219,71399,5,225,5,0,1,No,product_mng,low,0.89,0.87
12220,71403,6,286,4,0,1,No,product_mng,low,0.1,0.84
12221,71408,2,135,3,0,1,No,product_mng,low,0.37,0.5
12222,2624,2,153,3,0,1,No,product_mng,low,0.37,0.51
12223,71414,5,252,5,0,1,No,IT,low,0.87,0.9
12224,71420,2,149,3,0,1,No,accounting,low,0.4,0.56
12225,71421,4,258,5,0,1,No,accounting,low,0.9,0.97
12226,71431,2,158,3,0,1,No,hr,low,0.37,0.46
12227,71438,2,149,3,0,1,No,hr,low,0.44,0.54
12228,71443,5,236,5,0,1,No,hr,low,0.85,0.95
12229,71452,5,239,6,0,1,No,marketing,low,0.78,0.98
12230,71456,2,159,3,0,1,No,marketing,low,0.42,0.47
12231,71460,5,255,6,0,1,No,sales,low,0.92,0.99
12232,71465,6,244,4,0,1,No,accounting,low,0.11,0.83
12233,71470,2,134,3,0,1,No,support,low,0.42,0.56
12234,71473,4,270,4,0,1,No,technical,low,0.48,0.57
12235,4652,4,255,5,0,1,No,management,low,0.83,0.85
12236,71485,2,151,3,0,1,No,marketing,low,0.4,0.53
12237,71488,2,135,3,0,1,No,marketing,low,0.43,0.45
12238,71496,2,146,3,0,1,No,marketing,low,0.43,0.53
12239,71502,7,254,4,0,1,No,sales,low,0.1,0.97
12240,71518,7,289,4,0,1,No,sales,low,0.1,0.87
12241,71520,2,156,3,0,1,No,sales,low,0.37,0.46
12242,71530,2,156,3,0,1,No,sales,low,0.38,0.53
12243,71531,2,128,3,0,1,No,sales,low,0.4,0.5
12244,71535,5,275,5,0,1,No,sales,low,0.89,0.86
12245,71538,2,155,3,0,1,No,sales,low,0.45,0.46
12246,71542,2,159,3,0,1,No,sales,low,0.37,0.48
12247,71543,2,148,3,0,1,No,sales,low,0.46,0.49
12248,71544,4,228,5,0,1,No,sales,low,0.87,0.91
12249,71546,6,298,4,0,1,No,sales,low,0.11,0.84
12250,71555,5,261,5,0,1,No,sales,low,0.79,0.87
12251,5469,5,254,6,0,1,No,sales,low,0.79,0.92
12252,8000,7,192,3,0,1,No,sales,low,0.19,0.59
12253,71569,4,248,5,0,1,No,sales,low,0.87,0.98
12254,71575,2,258,5,0,1,No,sales,low,0.6,0.92
12255,71578,2,156,3,0,1,No,sales,medium,0.44,0.45
12256,71585,6,266,4,1,1,No,sales,medium,0.11,0.81
12257,71594,2,156,3,0,1,No,sales,medium,0.42,0.54
12258,71595,5,232,5,1,1,No,accounting,medium,0.88,0.88
12259,71598,6,287,4,0,1,No,accounting,medium,0.11,0.84
12260,71599,2,154,3,0,1,No,accounting,medium,0.46,0.46
12261,71600,5,263,5,0,1,No,hr,medium,0.82,0.97
12262,71603,2,131,3,0,1,No,hr,medium,0.44,0.56
12263,71605,6,260,4,0,1,No,hr,medium,0.11,0.78
12264,71607,2,139,3,0,1,No,hr,medium,0.42,0.5
12265,8011,4,251,5,0,1,No,technical,medium,0.84,0.93
12266,71625,6,286,4,0,1,No,technical,medium,0.11,0.95
12267,12208,2,129,3,0,1,No,technical,high,0.45,0.53
12268,71634,2,156,3,0,1,No,technical,low,0.38,0.56
12269,71637,6,139,6,0,1,No,technical,medium,0.38,0.86
12270,71645,2,127,3,0,1,No,technical,medium,0.44,0.51
12271,71649,6,251,4,0,1,No,technical,medium,0.11,0.84
12272,71653,5,270,5,0,1,No,technical,medium,0.81,0.93
12273,71654,6,296,4,0,1,No,technical,low,0.09,0.96
12274,71657,6,254,4,0,1,No,technical,low,0.11,0.9
12275,71661,5,238,6,0,1,No,technical,low,0.81,0.95
12276,71667,6,267,4,1,1,No,support,low,0.1,0.97
12277,71670,5,229,6,0,1,No,support,low,0.74,0.89
12278,71681,6,254,4,0,1,No,support,low,0.09,0.78
12279,71693,4,233,4,1,1,No,support,low,0.82,0.81
12280,71703,6,268,4,0,1,No,support,low,0.1,0.98
12281,71709,3,301,3,0,1,No,support,low,0.27,0.56
12282,71711,5,267,6,0,1,No,support,low,0.83,0.92
